#  E (eV)   dos(E)     Int dos(E) EFermi =    0.721 eV
 -18.735  0.1382E+00  0.9755E-03
 -18.725  0.2222E+00  0.2793E-02
 -18.715  0.2876E+00  0.5358E-02
 -18.705  0.3343E+00  0.8483E-02
 -18.695  0.3624E+00  0.1198E-01
 -18.685  0.3826E+00  0.1567E-01
 -18.675  0.2990E+00  0.1935E-01
 -18.665  0.2749E+00  0.2210E-01
 -18.655  0.2790E+00  0.2487E-01
 -18.645  0.2832E+00  0.2768E-01
 -18.635  0.2872E+00  0.3053E-01
 -18.625  0.2913E+00  0.3342E-01
 -18.615  0.2953E+00  0.3636E-01
 -18.605  0.2993E+00  0.3933E-01
 -18.595  0.3033E+00  0.4234E-01
 -18.585  0.3072E+00  0.4539E-01
 -18.575  0.3111E+00  0.4849E-01
 -18.565  0.3149E+00  0.5162E-01
 -18.555  0.3188E+00  0.5478E-01
 -18.545  0.3226E+00  0.5799E-01
 -18.535  0.3264E+00  0.6124E-01
 -18.525  0.3270E+00  0.6452E-01
 -18.515  0.3188E+00  0.6774E-01
 -18.505  0.3119E+00  0.7090E-01
 -18.495  0.3062E+00  0.7399E-01
 -18.485  0.3018E+00  0.7702E-01
 -18.475  0.2986E+00  0.8002E-01
 -18.465  0.2967E+00  0.8300E-01
 -18.455  0.2937E+00  0.8595E-01
 -18.445  0.2946E+00  0.8889E-01
 -18.435  0.2960E+00  0.9185E-01
 -18.425  0.2973E+00  0.9481E-01
 -18.415  0.2987E+00  0.9779E-01
 -18.405  0.3000E+00  0.1008E+00
 -18.395  0.3014E+00  0.1038E+00
 -18.385  0.3027E+00  0.1068E+00
 -18.375  0.3041E+00  0.1098E+00
 -18.365  0.3054E+00  0.1129E+00
 -18.355  0.3068E+00  0.1160E+00
 -18.345  0.3081E+00  0.1190E+00
 -18.335  0.3095E+00  0.1221E+00
 -18.325  0.3108E+00  0.1252E+00
 -18.315  0.3121E+00  0.1283E+00
 -18.305  0.3135E+00  0.1315E+00
 -18.295  0.3148E+00  0.1346E+00
 -18.285  0.3161E+00  0.1378E+00
 -18.275  0.3174E+00  0.1409E+00
 -18.265  0.3188E+00  0.1441E+00
 -18.255  0.3201E+00  0.1473E+00
 -18.245  0.3220E+00  0.1505E+00
 -18.235  0.3062E+00  0.1537E+00
 -18.225  0.3055E+00  0.1567E+00
 -18.215  0.3050E+00  0.1598E+00
 -18.205  0.3044E+00  0.1628E+00
 -18.195  0.3039E+00  0.1659E+00
 -18.185  0.3035E+00  0.1689E+00
 -18.175  0.3032E+00  0.1719E+00
 -18.165  0.3029E+00  0.1750E+00
 -18.155  0.3027E+00  0.1780E+00
 -18.145  0.3025E+00  0.1810E+00
 -18.135  0.3025E+00  0.1841E+00
 -18.125  0.3024E+00  0.1871E+00
 -18.115  0.3025E+00  0.1901E+00
 -18.105  0.3026E+00  0.1931E+00
 -18.095  0.3026E+00  0.1962E+00
 -18.085  0.3027E+00  0.1992E+00
 -18.075  0.3034E+00  0.2022E+00
 -18.065  0.3041E+00  0.2052E+00
 -18.055  0.3048E+00  0.2083E+00
 -18.045  0.3055E+00  0.2113E+00
 -18.035  0.3062E+00  0.2144E+00
 -18.025  0.3069E+00  0.2175E+00
 -18.015  0.3076E+00  0.2205E+00
 -18.005  0.3083E+00  0.2236E+00
 -17.995  0.3089E+00  0.2267E+00
