#  E (eV)   dos(E)     Int dos(E) EFermi =    0.573 eV
 -18.735  0.1381E+00  0.1234E-02
 -18.725  0.2061E+00  0.2965E-02
 -18.715  0.2625E+00  0.5318E-02
 -18.705  0.3071E+00  0.8175E-02
 -18.695  0.3401E+00  0.1142E-01
 -18.685  0.3615E+00  0.1494E-01
 -18.675  0.3712E+00  0.1861E-01
 -18.665  0.3786E+00  0.2245E-01
 -18.655  0.2721E+00  0.2562E-01
 -18.645  0.2754E+00  0.2835E-01
 -18.635  0.2787E+00  0.3112E-01
 -18.625  0.2819E+00  0.3393E-01
 -18.615  0.2852E+00  0.3676E-01
 -18.605  0.2884E+00  0.3963E-01
 -18.595  0.2916E+00  0.4253E-01
 -18.585  0.2948E+00  0.4546E-01
 -18.575  0.2980E+00  0.4843E-01
 -18.565  0.3011E+00  0.5142E-01
 -18.555  0.3043E+00  0.5445E-01
 -18.545  0.3074E+00  0.5751E-01
 -18.535  0.3105E+00  0.6060E-01
 -18.525  0.3135E+00  0.6372E-01
 -18.515  0.3166E+00  0.6687E-01
 -18.505  0.3196E+00  0.7005E-01
 -18.495  0.3226E+00  0.7326E-01
 -18.485  0.3256E+00  0.7650E-01
 -18.475  0.3289E+00  0.7977E-01
 -18.465  0.3243E+00  0.8305E-01
 -18.455  0.3180E+00  0.8626E-01
 -18.445  0.3126E+00  0.8941E-01
 -18.435  0.3079E+00  0.9251E-01
 -18.425  0.3040E+00  0.9557E-01
 -18.415  0.3010E+00  0.9860E-01
 -18.405  0.2987E+00  0.1016E+00
 -18.395  0.2972E+00  0.1046E+00
 -18.385  0.2952E+00  0.1075E+00
 -18.375  0.2941E+00  0.1105E+00
 -18.365  0.2952E+00  0.1134E+00
 -18.355  0.2963E+00  0.1164E+00
 -18.345  0.2974E+00  0.1194E+00
 -18.335  0.2985E+00  0.1223E+00
 -18.325  0.2996E+00  0.1253E+00
 -18.315  0.3006E+00  0.1283E+00
 -18.305  0.3017E+00  0.1313E+00
 -18.295  0.3028E+00  0.1344E+00
 -18.285  0.3039E+00  0.1374E+00
 -18.275  0.3049E+00  0.1404E+00
 -18.265  0.3060E+00  0.1435E+00
 -18.255  0.3071E+00  0.1466E+00
 -18.245  0.3081E+00  0.1496E+00
 -18.235  0.3092E+00  0.1527E+00
 -18.225  0.3103E+00  0.1558E+00
 -18.215  0.3113E+00  0.1589E+00
 -18.205  0.3124E+00  0.1620E+00
 -18.195  0.3135E+00  0.1652E+00
 -18.185  0.3145E+00  0.1683E+00
 -18.175  0.3156E+00  0.1715E+00
 -18.165  0.3166E+00  0.1746E+00
 -18.155  0.3177E+00  0.1778E+00
 -18.145  0.3187E+00  0.1810E+00
 -18.135  0.3198E+00  0.1842E+00
 -18.125  0.3208E+00  0.1874E+00
 -18.115  0.3224E+00  0.1906E+00
 -18.105  0.3105E+00  0.1938E+00
 -18.095  0.3062E+00  0.1968E+00
 -18.085  0.3057E+00  0.1999E+00
 -18.075  0.3053E+00  0.2029E+00
 -18.065  0.3049E+00  0.2060E+00
 -18.055  0.3045E+00  0.2090E+00
 -18.045  0.3042E+00  0.2121E+00
 -18.035  0.3039E+00  0.2151E+00
 -18.025  0.3037E+00  0.2182E+00
 -18.015  0.3035E+00  0.2212E+00
 -18.005  0.3033E+00  0.2242E+00
 -17.995  0.3032E+00  0.2273E+00
 -17.985  0.3031E+00  0.2303E+00
 -17.975  0.3030E+00  0.2333E+00
 -17.965  0.3030E+00  0.2364E+00
 -17.955  0.3030E+00  0.2394E+00
 -17.945  0.3031E+00  0.2424E+00
 -17.935  0.3032E+00  0.2455E+00
 -17.925  0.3033E+00  0.2485E+00
 -17.915  0.3032E+00  0.2515E+00
 -17.905  0.3038E+00  0.2546E+00
 -17.895  0.3043E+00  0.2576E+00
 -17.885  0.3049E+00  0.2606E+00
 -17.875  0.3055E+00  0.2637E+00
 -17.865  0.3060E+00  0.2668E+00
 -17.855  0.3066E+00  0.2698E+00
 -17.845  0.3071E+00  0.2729E+00
 -17.835  0.3077E+00  0.2760E+00
 -17.825  0.3082E+00  0.2790E+00
 -17.815  0.3088E+00  0.2821E+00
 -17.805  0.3093E+00  0.2852E+00
 -17.795  0.3099E+00  0.2883E+00
 -17.785  0.3105E+00  0.2914E+00
 -17.775  0.3110E+00  0.2945E+00
 -17.765  0.3116E+00  0.2976E+00
 -17.755  0.3121E+00  0.3007E+00
 -17.745  0.3127E+00  0.3039E+00
 -17.735  0.3132E+00  0.3070E+00
 -17.725  0.3138E+00  0.3101E+00
 -17.715  0.3143E+00  0.3133E+00
 -17.705  0.3149E+00  0.3164E+00
 -17.695  0.3154E+00  0.3196E+00
 -17.685  0.3160E+00  0.3227E+00
 -17.675  0.3165E+00  0.3259E+00
 -17.665  0.3171E+00  0.3291E+00
 -17.655  0.3176E+00  0.3322E+00
 -17.645  0.3183E+00  0.3354E+00
 -17.635  0.3162E+00  0.3386E+00
 -17.625  0.3144E+00  0.3417E+00
 -17.615  0.3128E+00  0.3449E+00
 -17.605  0.3114E+00  0.3480E+00
 -17.595  0.3101E+00  0.3511E+00
 -17.585  0.3090E+00  0.3542E+00
 -17.575  0.3081E+00  0.3573E+00
 -17.565  0.3074E+00  0.3604E+00
 -17.555  0.3064E+00  0.3634E+00
 -17.545  0.3057E+00  0.3665E+00
 -17.535  0.3058E+00  0.3695E+00
 -17.525  0.3059E+00  0.3726E+00
 -17.515  0.3060E+00  0.3757E+00
 -17.505  0.3061E+00  0.3787E+00
 -17.495  0.3062E+00  0.3818E+00
