4.55 -23.92711275
4.57 -23.92837607
4.59 -23.92921478
4.61 -23.92965136
4.63 -23.92969243
4.65 -23.92935346
4.67 -23.92864735
4.69 -23.92758591
4.71 -23.92617603
4.73 -23.92443684
4.75 -23.92237433
